,gene,r hsc,p adjusted hsc,r prog,p adjusted prog,GEP 15 (DNA Replication),Benjamini-Hochberg adjusted regression p of GEP 15 vs r hsc,Bonferroni adjusted regression p of GEP 15 vs r hsc,Benjamini-Hochberg adjusted regression p of GEP 15 vs r prog,Bonferroni adjusted regression p of GEP 15 vs r prog
7933,OPCML.IT1,-0.0376061524636628,0.001519758661458594,-0.0252256083578021,1.7975108709127732e-05,-0.000136424,0.9999771431101689,1.0,0.9999471363027878,1.0
7934,OPLAH,-0.0367495490327244,0.001996133023397731,-0.0372184967193797,1.1275853103380697e-10,-0.000220819,0.9999771431101689,1.0,0.9999471363027878,1.0
7935,OPN1MW3,-0.0276418314495443,0.024055578698958902,-0.0197258473972775,0.0009267550866512156,-0.000145963,0.9999771431101689,1.0,0.9999471363027878,1.0
7936,OPN3,0.0459621147294004,7.612436987411675e-05,0.0555934647230289,1.3526822143211264e-22,0.000140562,0.9999771431101689,1.0,0.9999471363027878,1.0
7937,OPN4,-0.0291892707403494,0.01653648980949624,-0.0167324755781162,0.00530062177256296,-8.34e-05,0.9999771431101689,1.0,0.9999471363027878,1.0
7938,OPN5,-0.0397596105106964,0.0007480136774239871,-0.0391652895468591,1.0371285069871125e-11,-0.000209707,0.9999771431101689,1.0,0.9999471363027878,1.0
7939,OPRD1,-0.0395192141896154,0.0008098577037194823,-0.0370400797447641,1.395401574178133e-10,-0.000230785,0.9999771431101689,1.0,0.9999471363027878,1.0
7940,OPRK1,-0.0434854014492988,0.00019845131836887498,-0.0358138428790014,5.865911340030917e-10,-0.000173205,0.9999771431101689,1.0,0.9999471363027878,1.0
7941,OPRM1,-0.0680541297056782,1.285168788311097e-09,-0.0458012750104399,1.1986734804939056e-15,-0.000201308,0.9999771431101689,1.0,0.9999471363027878,1.0
7942,OPRPN,-0.0265143398504367,0.031133224616799307,-0.0183434741854736,0.0021502220387326207,-9.23e-05,0.9999771431101689,1.0,0.9999471363027878,1.0
7943,OPTN,-0.0457328087366167,8.320537564757197e-05,-0.0383638416353089,2.819497203957818e-11,-0.000362789,0.9999771431101689,1.0,0.9999471363027878,1.0
7944,OR10G3,-0.030141962767027,0.012986773729776815,-0.0180977258831618,0.00248049240013298,-0.000131311,0.9999771431101689,1.0,0.9999471363027878,1.0
7945,OR10H2,-0.0277752539794963,0.02330844151770785,-0.0290954608168604,6.285423167432742e-07,-0.000146093,0.9999771431101689,1.0,0.9999471363027878,1.0
7946,OR10K2,-0.0404747356359167,0.000585700870375248,-0.0259156729546902,1.0263360328357116e-05,-0.00012506,0.9999771431101689,1.0,0.9999471363027878,1.0
7947,OR10R2,-0.0345651836212912,0.0038732182121491315,-0.0251419557948714,1.92312158771076e-05,-0.000134603,0.9999771431101689,1.0,0.9999471363027878,1.0
7948,OR10S1,-0.0251478865942384,0.041953769184382504,-0.0220498131800162,0.00019654479450493948,-0.000122574,0.9999771431101689,1.0,0.9999471363027878,1.0
7949,OR10T2,-0.0710028241996104,2.101291672398296e-10,-0.0397756863910211,4.797241880667312e-12,-0.000263785,0.9999771431101689,1.0,0.9999471363027878,1.0
7950,OR10V1,-0.0331129786665097,0.0058839701760552586,-0.0144932465820244,0.016372266549749485,-0.000115937,0.9999771431101689,1.0,0.9999471363027878,1.0
7951,OR11G2,-0.0265954256912563,0.030578543654009666,-0.0128168781197109,0.03449954745405758,-6.97e-05,0.9999771431101689,1.0,0.9999471363027878,1.0
7952,OR13C2,-0.0283276833547465,0.020409164563365823,-0.0142154819828885,0.018620780614073924,-0.00010075,0.9999771431101689,1.0,0.9999471363027878,1.0
7953,OR13C4,-0.0265947087012297,0.030582393610218687,-0.0193068177561444,0.0012038322010954237,-5.01e-05,0.9999771431101689,1.0,0.9999471363027878,1.0
7954,OR13C5,-0.0252251856450408,0.04126620251460407,-0.0138588315340663,0.02191074540876526,-9.23e-05,0.9999771431101689,1.0,0.9999471363027878,1.0
7955,OR14A2,-0.0393005567951591,0.0008706364195499295,-0.0397097387013938,5.21538854789872e-12,-0.000126368,0.9999771431101689,1.0,0.9999471363027878,1.0
7956,OR1F1,-0.0442924721079434,0.00014625848837349756,-0.0223179799254151,0.00016279508808982548,-3.61e-06,0.9999771431101689,1.0,0.9999471363027878,1.0
7957,OR1G1,-0.0365602105817015,0.0021151468922959386,-0.024821054307557,2.481682944979819e-05,-0.000150843,0.9999771431101689,1.0,0.9999471363027878,1.0
7958,OR1J2,-0.0316891206399574,0.008687671250458691,-0.0236750732611442,6.0238932208997924e-05,-0.0001197,0.9999771431101689,1.0,0.9999471363027878,1.0
7959,OR1J4,-0.0303250169711479,0.01240608399405349,-0.0297061397058013,3.5306762374201275e-07,-0.000218961,0.9999771431101689,1.0,0.9999471363027878,1.0
7960,OR1L8,-0.0383449602506795,0.0011933318413585936,-0.0285276191184842,1.0606970616693313e-06,-0.000144494,0.9999771431101689,1.0,0.9999471363027878,1.0
7961,OR1N2,-0.024608474337054,0.04694778197607947,-0.0226897296623073,0.00012477723810119313,-0.000116507,0.9999771431101689,1.0,0.9999471363027878,1.0
7962,OR2AE1,-0.0301861312490841,0.012837020381207867,-0.0154532105884941,0.010276262985137296,-9.94e-05,0.9999771431101689,1.0,0.9999471363027878,1.0
7963,OR2B6,-0.0287785708502338,0.018271909076786812,-0.0136938324495108,0.023604771406280117,-3.79e-05,0.9999771431101689,1.0,0.9999471363027878,1.0
7964,OR2C1,-0.0298360724689015,0.014063767940526207,-0.0209844102896737,0.00040836076085629396,-0.000140962,0.9999771431101689,1.0,0.9999471363027878,1.0
7965,OR2C3,-0.0299644313535968,0.013594310422934805,-0.0199546568126448,0.0008009795965729955,-0.000140857,0.9999771431101689,1.0,0.9999471363027878,1.0
7966,OR2H1,-0.0295692004492544,0.015048133187360958,-0.0259307622439464,1.013910235841347e-05,-0.000125067,0.9999771431101689,1.0,0.9999471363027878,1.0
7967,OR2H2,-0.0513137938149148,8.05881743963542e-06,-0.0306743137463811,1.3882967370228043e-07,-0.000140154,0.9999771431101689,1.0,0.9999471363027878,1.0
7968,OR2L13,-0.0291081934469514,0.01685373361724037,-0.014645256332607,0.015247687362069478,-0.000151476,0.9999771431101689,1.0,0.9999471363027878,1.0
7969,OR2L2,-0.0384345452273766,0.0011594318399523408,-0.0216461081877122,0.0002609304315788883,-5.29e-05,0.9999771431101689,1.0,0.9999471363027878,1.0
7970,OR2T10,-0.02502180193536,0.04310946302076611,-0.0146862507748508,0.014947302254753832,-8.09e-05,0.9999771431101689,1.0,0.9999471363027878,1.0
7971,OR2W3,-0.0374189843096408,0.0016120879669763138,-0.0257141098479689,1.2100526525812028e-05,-0.000158402,0.9999771431101689,1.0,0.9999471363027878,1.0
7972,OR2Y1,-0.0509397545406298,9.507455556996628e-06,-0.0232777388741865,8.104661015522274e-05,-0.000161475,0.9999771431101689,1.0,0.9999471363027878,1.0
7973,OR4A47,-0.0293712162368638,0.015802075392003984,-0.0266145150152412,5.7178522395162945e-06,-0.000141836,0.9999771431101689,1.0,0.9999471363027878,1.0
7974,OR4C11,-0.0302399060966241,0.012671569870678608,-0.016905273109871,0.004831100045181516,-7.11e-05,0.9999771431101689,1.0,0.9999471363027878,1.0
7975,OR4C12,-0.0328272668140875,0.0063715311226016395,-0.0252636230322504,1.7439013539964665e-05,-0.000127595,0.9999771431101689,1.0,0.9999471363027878,1.0
7976,OR4C6,-0.0269846380279077,0.027981127670815408,-0.0181468731710223,0.002411220218204742,-9.51e-05,0.9999771431101689,1.0,0.9999471363027878,1.0
7977,OR4K1,-0.030781871466599,0.011032063514116086,-0.0255202936409775,1.4167580025841432e-05,-0.000119109,0.9999771431101689,1.0,0.9999471363027878,1.0
7978,OR4K17,-0.0432493161236645,0.00021656742750557597,-0.0194927323511513,0.001072982882114335,-5.95e-05,0.9999771431101689,1.0,0.9999471363027878,1.0
7979,OR4K5,-0.0333043450676823,0.0055815744812197955,-0.0185815419461358,0.0018683107726301601,-0.000103103,0.9999771431101689,1.0,0.9999471363027878,1.0
7980,OR4L1,-0.0264394039185686,0.03167692261501687,-0.0184553249962049,0.0020137238969340178,-9.82e-05,0.9999771431101689,1.0,0.9999471363027878,1.0
7981,OR4S1,-0.0265996978472179,0.0305452567122103,-0.0144865998987657,0.01642328695940689,-4.4e-05,0.9999771431101689,1.0,0.9999471363027878,1.0
7982,OR4S2,-0.024935102015569,0.04384088512077021,-0.0234219740827688,7.276083621644825e-05,-0.000102886,0.9999771431101689,1.0,0.9999471363027878,1.0
7983,OR51E1,-0.0254088550709765,0.0396800283615796,-0.0361600470539922,3.9293353233971284e-10,-0.000132006,0.9999771431101689,1.0,0.9999471363027878,1.0
7984,OR51E2,-0.0431380420220493,0.00022602124685870201,-0.025590083944006,1.3388379260375698e-05,-0.000144823,0.9999771431101689,1.0,0.9999471363027878,1.0
7985,OR51H1,-0.025421160557623,0.03957061169497786,-0.0132196943470718,0.029039812864856893,-3.69e-05,0.9999771431101689,1.0,0.9999471363027878,1.0
7986,OR51Q1,-0.0419927574226646,0.0003423689852077245,-0.0363210736223876,3.2587249677849243e-10,-0.000236214,0.9999771431101689,1.0,0.9999471363027878,1.0
7987,OR52A1,-0.0380053333482725,0.0013336689494204256,-0.027648402157368,2.3317206691222264e-06,-0.000123773,0.9999771431101689,1.0,0.9999471363027878,1.0
7988,OR52B2,-0.0288473140706288,0.017960736727527838,-0.0353183740338948,1.0326594283597422e-09,-0.000158343,0.9999771431101689,1.0,0.9999471363027878,1.0
7989,OR52E5,-0.0273101116995126,0.02595503595357765,-0.0313548336296717,7.07372913003429e-08,-0.000135899,0.9999771431101689,1.0,0.9999471363027878,1.0
7990,OR52E8,-0.0248458243010567,0.04468834946319244,-0.0132309039203566,0.028900496973234855,-7.77e-05,0.9999771431101689,1.0,0.9999471363027878,1.0
7991,OR52L1,-0.0354847678124241,0.0029448274449145745,-0.0197024314112843,0.0009403284822229886,-0.000139236,0.9999771431101689,1.0,0.9999471363027878,1.0
7992,OR56A1,-0.0285860125392658,0.01914901298757452,-0.0136155387332636,0.02445310836333024,-7.79e-05,0.9999771431101689,1.0,0.9999471363027878,1.0
7993,OR56B4,-0.0270464733573986,0.027592876225051896,-0.0236554566976871,6.113917112961308e-05,-0.000127796,0.9999771431101689,1.0,0.9999471363027878,1.0
7994,OR5A2,-0.045539746492156,8.99591279128286e-05,-0.0451520197066627,3.099861947416802e-15,-0.000212838,0.9999771431101689,1.0,0.9999471363027878,1.0
7995,OR5AC2,-0.0287184999311571,0.018538642926385226,-0.0166118722298816,0.005655172094142927,-8.5e-05,0.9999771431101689,1.0,0.9999471363027878,1.0
7996,OR5AK2,-0.0248334430245614,0.0448079115548888,-0.0170364795386884,0.004496660932493929,-7.21e-05,0.9999771431101689,1.0,0.9999471363027878,1.0
7997,OR5B2,-0.0278804276020941,0.0227356179532647,-0.0192299421321403,0.0012626853810659801,-0.000102456,0.9999771431101689,1.0,0.9999471363027878,1.0
7998,OR5J2,-0.0264646030066608,0.031498379992748404,-0.0200923733180884,0.0007337580055778959,-0.000111894,0.9999771431101689,1.0,0.9999471363027878,1.0
7999,OR5K4,-0.0421356981683192,0.00032540905916507825,-0.0343171560304277,3.150064124538738e-09,-0.000330813,0.9999771431101689,1.0,0.9999471363027878,1.0
8000,OR5L2,-0.0411138792670654,0.0004672850372718844,-0.0138566024807404,0.021934119500431216,-0.000126677,0.9999771431101689,1.0,0.9999471363027878,1.0
8001,OR5M10,-0.0266374352916093,0.030300615473180786,-0.0220404978896003,0.0001977543075009052,-8.29e-05,0.9999771431101689,1.0,0.9999471363027878,1.0
8002,OR5M11,-0.0252018563339794,0.04147161394927385,-0.0196400428983132,0.0009785527715065346,-0.000125138,0.9999771431101689,1.0,0.9999471363027878,1.0
8003,OR5P3,-0.0335430960567074,0.005219172634790628,-0.0407535340989176,1.3515557589060088e-12,-0.000116985,0.9999771431101689,1.0,0.9999471363027878,1.0
8004,OR5T2,-0.0283697403500307,0.02021037927965775,-0.0197258488248005,0.0009267550866512156,-6.49e-05,0.9999771431101689,1.0,0.9999471363027878,1.0
8005,OR5W2,-0.0326929947031042,0.00661379894918156,-0.0216888629867007,0.0002532657813015501,-0.000122418,0.9999771431101689,1.0,0.9999471363027878,1.0
8006,OR6C6,-0.0316446403141171,0.008790676216901381,-0.0250755553196493,2.028314626064521e-05,-0.000110478,0.9999771431101689,1.0,0.9999471363027878,1.0
8007,OR6K6,-0.0309326741403017,0.01061699515614159,-0.0339082465354076,4.922390281185258e-09,-0.000164294,0.9999771431101689,1.0,0.9999471363027878,1.0
8008,OR6M1,-0.026409428170884,0.03188841335870001,-0.0241698754588765,4.133206982847413e-05,-0.000124303,0.9999771431101689,1.0,0.9999471363027878,1.0
8009,OR7C2,-0.0476997802065911,3.7967426225817394e-05,-0.0350317464040317,1.4237841444814005e-09,-0.000164239,0.9999771431101689,1.0,0.9999471363027878,1.0
8010,OR7D4,-0.0247399857111655,0.04570571938284977,-0.0146272028869259,0.015372443041744123,-0.000124502,0.9999771431101689,1.0,0.9999471363027878,1.0
8011,OR8D1,-0.0314091925187603,0.009359747125492927,-0.0165641077175336,0.005799554770094097,-9.2e-05,0.9999771431101689,1.0,0.9999471363027878,1.0
8012,OR8G1,-0.0265508145860282,0.030882563301085384,-0.014304309561754,0.0178792138998791,-8.3e-05,0.9999771431101689,1.0,0.9999471363027878,1.0
8013,OR8K5,-0.0251389040524552,0.04204610263934448,-0.0137911241838538,0.022587594335864866,-5.44e-05,0.9999771431101689,1.0,0.9999471363027878,1.0
8014,OR9G4,-0.0254686550643002,0.0392015334187107,-0.0182108512544805,0.0023234805540108903,-0.000158586,0.9999771431101689,1.0,0.9999471363027878,1.0
8015,OR9K2,-0.0329298056699843,0.006194512204182902,-0.0238389131646736,5.325945524750351e-05,-0.000143565,0.9999771431101689,1.0,0.9999471363027878,1.0
8016,OR9Q1,-0.0322496542058898,0.007459039640397204,-0.0137757149470785,0.022740091385877757,-8.16e-05,0.9999771431101689,1.0,0.9999471363027878,1.0
8017,ORAI1,0.0754745027782896,1.1573242685745135e-11,0.128221697407406,1.55871950248485e-116,0.00015621,0.9999771431101689,1.0,0.9999471363027878,1.0
8018,ORAI2,0.0363127871213844,0.002281398982055658,0.0890962865103584,1.3933985186120132e-56,-0.000199861,0.9999771431101689,1.0,0.9999471363027878,1.0
8019,ORAOV1,-0.0705862077278997,2.723960348364903e-10,-0.0512957525363044,2.225000481158459e-19,-0.000219335,0.9999771431101689,1.0,0.9999471363027878,1.0
8020,ORC1,0.0353763531894366,0.0030422588610377853,0.1608176509524112,1.4702370251187058e-183,0.000790028,0.2824477864849339,1.0,0.9999471363027878,1.0
8021,ORC2,0.038834912148766,0.0010173265241739406,0.085374872728279,5.057321078161563e-52,4.38e-05,0.9999771431101689,1.0,0.9999471363027878,1.0
8022,ORC3,0.0330010582851741,0.006071839719163145,0.1115571714051888,2.687591210239935e-88,0.000281513,0.9999771431101689,1.0,0.9999471363027878,1.0
8023,ORC4,0.0598145747065234,1.312952923000683e-07,0.1315085123570748,1.4034203397266455e-122,-0.000347769,0.18195998824584478,1.0,0.07008072716427381,1.0
8024,ORC5,0.0462608086259178,6.760093401453431e-05,0.0977272259130734,6.5442303669702854e-68,0.00036823,0.9999771431101689,1.0,0.9999471363027878,1.0
8025,ORC6,0.0728047014469517,6.652769691707062e-11,0.2169353081563448,0.0,0.000971477,0.2780503398465136,1.0,0.9999471363027878,1.0
8026,ORMDL1,0.0319456389647887,0.008087967291358663,0.0904697421807349,2.5885766234873803e-58,0.000207705,0.9999771431101689,1.0,0.9999471363027878,1.0
8027,ORMDL2,0.0566276542060133,6.632790450360261e-07,0.0767855659190556,2.9896964660698974e-42,9.95e-05,0.9999771431101689,1.0,0.9999471363027878,1.0
8028,OS9,0.0450136105750857,0.00011067988935845972,0.0963074529337873,5.643802171075831e-66,-0.00017416,0.9999771431101689,1.0,0.9999471363027878,1.0
8029,OSBP2,-0.0342376373988416,0.004274671254568626,-0.0272526359514235,3.3008217971326517e-06,-0.000198958,0.9999771431101689,1.0,0.9999471363027878,1.0
8030,OSBPL10,-0.0653186911750114,6.412584553701359e-09,-0.0437710815249081,2.2298958039101584e-14,-0.000160822,0.9999771431101689,1.0,0.9999471363027878,1.0
8031,OSBPL1A,0.0608797015399901,7.458055144636172e-08,0.1159985205168037,1.986715239668371e-95,0.000299367,0.9999771431101689,1.0,0.9999471363027878,1.0
8032,OSBPL5,-0.1448487472441402,1.1618275310555057e-41,-0.0649659091816114,1.658294833803851e-30,-0.000430813,0.9999771431101689,1.0,0.9999471363027878,1.0
8033,OSBPL6,-0.056713306748225,6.357850660618667e-07,-0.0286479081764776,9.507832588425853e-07,-0.000135983,0.9999771431101689,1.0,0.9999471363027878,1.0
8034,OSBPL8,0.0559980544525044,9.052412140838812e-07,0.1208318898140892,1.6343098418416919e-103,0.00026791,0.9999771431101689,1.0,0.9999471363027878,1.0
8035,OSCAR,-0.0348876264648232,0.003520506406464527,-0.0359946465335372,4.762480866888483e-10,-0.000115056,0.9999771431101689,1.0,0.9999471363027878,1.0
8036,OSCP1,-0.032938105317099,0.006181818724265277,-0.0182281044590869,0.002300486575265354,-0.00012281,0.9999771431101689,1.0,0.9999471363027878,1.0
8037,OSER1,0.0265058920169317,0.03119398931575929,0.0883019489140632,1.363465251886474e-55,0.000180544,0.9999771431101689,1.0,0.9999471363027878,1.0
8038,OSGIN1,-0.0367630442173234,0.0019874077639717644,-0.0229458155812943,0.00010354185387022911,-0.000112643,0.9999771431101689,1.0,0.9999471363027878,1.0
8039,OSMR,-0.055008088506364,1.4630363400758837e-06,-0.0405155252743997,1.8457848642072174e-12,-0.00019004,0.9999771431101689,1.0,0.9999471363027878,1.0
8040,OSR1,-0.0291923844771432,0.01652631273359615,-0.0141221077748664,0.019422328155827916,-2.73e-05,0.9999771431101689,1.0,0.9999471363027878,1.0
8041,OSR2,-0.0267769898389114,0.029338570051198602,-0.0212468769101538,0.00034215633157130344,-0.000124534,0.9999771431101689,1.0,0.9999471363027878,1.0
8042,OST4,0.108803271695456,1.2469398997951861e-23,0.1929702705285832,2.2121936324055384e-265,0.000291154,0.9999771431101689,1.0,0.9999471363027878,1.0
8043,OSTC,0.218388565906066,1.5547860299934436e-95,0.2237729599420513,0.0,0.000706547,0.9999771431101689,1.0,0.9999471363027878,1.0
8044,OSTM1.AS1,-0.0479408252584338,3.437282899274198e-05,-0.025238788183893,1.7792810780531826e-05,-0.000160641,0.9999771431101689,1.0,0.9999471363027878,1.0
8045,OTC,-0.0342337704418609,0.004278971472958822,-0.0220711165961626,0.00019368222901155043,-0.000128002,0.9999771431101689,1.0,0.9999471363027878,1.0
8046,OTOA,-0.0463943669402828,6.406591701830965e-05,-0.0375559785833188,7.53785363350292e-11,-0.000190972,0.9999771431101689,1.0,0.9999471363027878,1.0
8047,OTOF,-0.0481956311779719,3.095954447681812e-05,-0.0332585837757888,9.88031672802722e-09,-0.000191434,0.9999771431101689,1.0,0.9999471363027878,1.0
8048,OTOG,-0.0471306312681021,4.773361583085046e-05,-0.035517000235602,8.246501242868342e-10,-0.000199537,0.9999771431101689,1.0,0.9999471363027878,1.0
8049,OTOGL,-0.0446450336849606,0.0001275594610424266,-0.0328202590610752,1.5731988118466426e-08,-8.95e-05,0.9999771431101689,1.0,0.9999471363027878,1.0
8050,OTOP1,-0.0309319065028338,0.01061861568106934,-0.0177771408590286,0.002986724336582177,-3.5e-05,0.9999771431101689,1.0,0.9999471363027878,1.0
8051,OTOP3,-0.0442470174792236,0.00014873416029285047,-0.0141227938507002,0.019417218087164796,-7.28e-05,0.9999771431101689,1.0,0.9999471363027878,1.0
8052,OTP,-0.048031688010126,3.3103759172579366e-05,-0.0419201873351311,2.859405635447132e-13,-0.000216389,0.9999771431101689,1.0,0.9999471363027878,1.0
8053,OTUB1,0.099435062126806,8.248978680074072e-20,0.1370014037270753,4.848252463424465e-133,0.00013839,0.9999771431101689,1.0,0.9999471363027878,1.0
8054,OTUB2,-0.03823123906808,0.0012390149164582863,-0.0138067612659518,0.02243235338420758,-0.000105916,0.9999771431101689,1.0,0.9999471363027878,1.0
8055,OTUD4,0.0407196563759908,0.000536953607181556,0.07099933148371,2.9559829665142416e-36,6.94e-05,0.9999771431101689,1.0,0.9999471363027878,1.0
8056,OTUD6B,0.0468398184569652,5.3635909081963594e-05,0.0851075525460417,1.0573378056764757e-51,0.000311601,0.9999771431101689,1.0,0.9999471363027878,1.0
8057,OTUD7A,-0.0586191651920209,2.437139099660771e-07,-0.0416414025922204,4.1605560670087234e-13,-0.000196257,0.9999771431101689,1.0,0.9999471363027878,1.0
8058,OTUD7B,-0.0654269249900095,6.035289091765016e-09,-0.0544370530386133,1.0519943580815859e-21,-0.000390593,0.9999771431101689,1.0,0.9999471363027878,1.0
8059,OTX1,-0.0518104415415306,6.450340688250621e-06,-0.0371595583479965,1.2101250314186368e-10,-0.000233454,0.9999771431101689,1.0,0.9999471363027878,1.0
8060,OTX2,-0.0417883752501243,0.0003679200631212859,-0.0187909397305696,0.0016481151363871218,-0.000130719,0.9999771431101689,1.0,0.9999471363027878,1.0
